gene	mRNA_begin	mRNA_end	label	Tree1_one_ratio	Tree1_two_ratio_forground	Tree1_two_ratio_background	Tree2_one_ratio	Tree2_two_ratio_forground	Tree2_two_ratio_background	Tree3_one_ratio	Tree3_two_ratio_forground	Tree3_two_ratio_background	Tree1_one_ratio_lnL	Tree1_two_ratio_lnL	Tree2_one_ratio_lnL	Tree2_two_ratio_lnL	Tree3_one_ratio_lnL	Tree3_two_ratio_lnL	lrt_1_1_p_value	lrt_1_1_q_value	lrt_2_2_p_value	lrt_2_2_q_value	lrt_3_3_p_value	lrt_3_3_q_value	BestT1	BestT2	BestT3	BestlnL	Besttree	highw5
GALGAL_R00152	146622	163197	nonoutlier	0.041639809	49.3848	0.0407967	0.042274429	0.0001	0.0422664	0.041463889	278.216	0.040073	-5749.365412	-5746.86709	-5751.508939	-5751.508829	-5743.351225	-5740.88605	0.025396517	1	0.988165893	1	0.026388972	1	-5746.86709	-5751.508829	-5740.88605	-5740.88605	3	1
GALGAL_R00655	343816	346206	nonoutlier	0.057236245	0.0001	0.0575277	0.05749854	0.0001	0.0578911	0.058779567	0.0001	0.0599545	-2140.146656	-2140.063936	-2139.85974	-2139.595803	-2136.949678	-2136.08565	0.684196636	1	0.467502048	1	0.188659355	1	-2140.063936	-2139.595803	-2136.08565	-2136.08565	3	0
GALGAL_R12596	578792	588185	nonoutlier	0.168508187	1.83247	0.165431	0.169372707	2.61174	0.169091	0.169064355	0.416565	0.167654	-5992.010448	-5991.101997	-5995.151121	-5995.304994	-5991.360985	-5991.072207	0.177682483	1	1	1	0.447271889	1	-5991.101997	-5995.151121	-5991.072207	-5991.072207	3	0
GALGAL_R12817	859228	861125	nonoutlier	1.177953715	982.741	1.16918	1.180301924	377.483	1.18034	1.22195674	0.0702581	1.26102	-1723.563622	-1723.273163	-1723.742097	-1723.742047	-1720.853457	-1720.016575	0.445952719	1	0.992021287	1	0.195755135	1	-1723.273163	-1723.742047	-1720.016575	-1720.016575	3	0
GALGAL_R00443	1174219	1176630	nonoutlier	0.282750607	0.209848	0.283539	0.281674324	999	0.278924	0.283184626	0.29407	0.283052	-10835.21671	-10835.15454	-10834.86201	-10833.9185	-10833.63351	-10833.6323	0.724363629	1	0.169538872	1	0.960716526	1	-10835.15454	-10833.9185	-10833.6323	-10833.6323	3	0
GALGAL_R00148	1220055	1224720	nonoutlier	0.078331141	0.0001	0.079294	0.077859972	2.64735	0.0778573	0.077768545	0.295045	0.0763659	-4580.91956	-4579.533881	-4583.436095	-4583.436717	-4576.549961	-4575.688072	0.095964715	1	1	1	0.189207459	1	-4579.533881	-4583.436095	-4575.688072	-4575.688072	3	0
GALGAL_R12914	1246255	1248437	nonoutlier	0.04714673	0.0001	0.0471423	0.04714673	0.0001	0.0471424	0.048160173	0.0001	0.0491424	-1235.244562	-1235.244527	-1235.244424	-1235.244375	-1230.356337	-1229.799562	0.993324497	1	0.992101475	1	0.291311557	1	-1235.244527	-1235.244375	-1229.799562	-1229.799562	3	0
GALGAL_R12593	1267997	1270762	nonoutlier	0.02804122	0.0001	0.0280895	0.028027412	0.0001	0.0280227	0.028689818	0.0001	0.0293689	-3695.280908	-3695.239992	-3695.289727	-3695.28969	-3689.543847	-3688.459169	0.774829923	1	0.993136422	1	0.140785181	1	-3695.239992	-3695.28969	-3688.459169	-3688.459169	3	0
GALGAL_R12592	1326418	1327434	nonoutlier	0.079858735	2.40597	0.0798611	0.079858735	0.0001	0.0798612	0.079568479	999	0.0786422	-5267.400376	-5267.401149	-5267.400402	-5267.400123	-5266.869358	-5265.407326	1	1	0.981154105	1	0.08726782	1	-5267.400376	-5267.400123	-5265.407326	-5265.407326	3	1
GALGAL_R00436	1347102	1347734	nonoutlier	0.316409015	5.20281	0.313938	0.317956368	0.0001	0.320169	0.322933688	0.0140699	0.330884	-4433.504014	-4432.8181	-4435.973809	-4435.43684	-4430.118341	-4427.763346	0.241498056	1	0.300057636	1	0.029987826	1	-4432.8181	-4435.43684	-4427.763346	-4427.763346	3	0
GALGAL_R00435	1386018	1387061	nonoutlier	0.013470807	0.0001	0.0134741	0.013470807	5.90321	0.0134739	0.012961275	0.493441	0.0124139	-4201.744628	-4201.744595	-4201.7444	-4201.745547	-4198.186384	-4196.263295	0.993518026	1	1	1	0.049859486	1	-4201.744595	-4201.7444	-4196.263295	-4196.263295	3	0
GALGAL_R00665	1426701	1427660	nonoutlier	0.041926134	0.107556	0.0417222	0.042277276	0.0001	0.0423801	0.042788434	0.0329796	0.0429852	-4465.943613	-4465.718678	-4470.014657	-4469.84685	-4464.977164	-4464.938414	0.502396696	1	0.562371912	1	0.780714363	1	-4465.718678	-4469.84685	-4464.938414	-4464.938414	3	0
GALGAL_R12984	1537845	1542983	nonoutlier	0.084992306	0.0001	0.0853159	0.084757545	0.0001	0.0847576	0.085314584	0.0001	0.0862855	-2111.713075	-2111.51063	-2112.09648	-2112.096381	-2111.009509	-2110.374587	0.524574601	1	0.98877314	1	0.259795947	1	-2111.51063	-2112.096381	-2110.374587	-2110.374587	3	0
GALGAL_R17723	1797640	1798243	nonoutlier	0.306303188	999	0.302583	0.306754844	0.845896	0.302891	0.311051954	0.258176	0.311865	-1900.945175	-1900.692555	-1901.427283	-1901.26283	-1900.69742	-1900.689601	0.477206716	1	0.566303986	1	0.900482392	1	-1900.692555	-1901.26283	-1900.689601	-1900.689601	3	0
GALGAL_R12597	1802845	1804392	nonoutlier	0.052999811	3.26508	0.0529911	0.053011267	31.615	0.0529912	0.053622595	0.0001	0.0548328	-2959.855083	-2959.855359	-2959.846309	-2959.85538	-2955.762051	-2954.468957	1	1	1	1	0.1077995	1	-2959.855083	-2959.846309	-2954.468957	-2954.468957	3	0
GALGAL_R00511	1808636	1811230	nonoutlier	0.123396018	999	0.122824	0.123597369	0.0001	0.123597	0.124325377	0.0363304	0.125296	-5343.746121	-5343.550908	-5344.222866	-5344.222503	-5342.065541	-5341.678525	0.532075563	1	0.978504091	1	0.378972604	1	-5343.550908	-5344.222503	-5341.678525	-5341.678525	3	0
GALGAL_R00154	1841836	1857472	nonoutlier	0.143771224	0.0614014	0.143871	0.143873829	0.0001	0.144547	0.143760782	0.20629	0.14316	-18657.65133	-18657.62768	-18657.50412	-18656.15764	-18633.83105	-18633.55807	0.827829903	1	0.100792672	1	0.459975616	1	-18657.62768	-18656.15764	-18633.55807	-18633.55807	3	0
GALGAL_R00367	1927710	1944396	nonoutlier	0.201667825	0.141447	0.201884	0.201302751	315.102	0.201045	0.201680672	0.0001	0.202624	-16875.23998	-16875.19725	-16877.19582	-16877.08109	-16874.33991	-16872.96568	0.770032792	1	0.631921549	1	0.097348515	1	-16875.19725	-16877.08109	-16872.96568	-16872.96568	3	0
GALGAL_R00551	1970891	1971493	nonoutlier	0.018137333	2.40519	0.0181126	0.018137333	0.0001	0.0181132	0.018137333	0.0001	0.0181132	-2064.074402	-2064.074604	-2064.074619	-2064.074618	-2064.074274	-2064.074256	1	1	0.998871621	1	0.995212721	1	-2064.074402	-2064.074618	-2064.074256	-2064.074256	3	0
GALGAL_R00160	2030171	2032334	nonoutlier	0.031797991	0.0001	0.0317979	0.031797991	5.89456	0.0317975	0.03201891	0.0001	0.0325358	-5137.40715	-5137.407021	-5137.40722	-5137.407618	-5135.892778	-5134.968307	0.987184627	1	1	1	0.173906496	1	-5137.407021	-5137.40722	-5134.968307	-5134.968307	3	0
GALGAL_R12601	2035986	2044107	nonoutlier	0.074942569	0.0001	0.0754925	0.074774035	50.8176	0.0747681	0.07509452	0.0001	0.075552	-11307.9522	-11306.49237	-11308.98774	-11308.98848	-11304.90999	-11303.49343	0.087506626	1	1	1	0.092339039	1	-11306.49237	-11308.98774	-11303.49343	-11303.49343	3	0
GALGAL_R00161	2095053	2102792	nonoutlier	0.121173621	0.0001	0.121926	0.121036549	0.0001	0.121261	0.121183206	0.139825	0.121115	-6531.574845	-6531.041899	-6530.579055	-6530.245053	-6526.834085	-6526.827771	0.301875193	1	0.41374837	1	0.910526573	1	-6531.041899	-6530.245053	-6526.827771	-6526.827771	3	0
GALGAL_R00162	2163986	2167602	nonoutlier	0.128893747	0.0001	0.128884	0.128893747	0.0001	0.128996	0.129248238	0.0001	0.130003	-3419.930829	-3419.930656	-3419.930616	-3419.89778	-3418.60019	-3417.964647	0.985159345	1	0.797745845	1	0.259563046	1	-3419.930656	-3419.89778	-3417.964647	-3417.964647	3	0
GALGAL_R12604	2196057	2223986	nonoutlier	0.045389424	4.05175	0.045301	0.045221233	1.30515	0.0453009	0.045288912	0.0850262	0.0452572	-18912.57336	-18913.75694	-18913.76134	-18913.75765	-18910.84435	-18910.77413	1	1	0.931484907	1	0.707841999	1	-18912.57336	-18913.75765	-18910.77413	-18910.77413	3	0
GALGAL_R13028	2293281	2293974	nonoutlier	0.068417306	0.414152	0.0673832	0.06839863	0.0001	0.0683925	0.067814514	0.376273	0.0660672	-2566.273534	-2565.960363	-2567.984192	-2567.984042	-2565.096683	-2564.594934	0.428700276	1	0.986180925	1	0.316465572	1	-2565.960363	-2567.984042	-2564.594934	-2564.594934	3	0
GALGAL_R13029	2294858	2295694	nonoutlier	0.024660237	0.0001	0.0246693	0.024660237	0.0001	0.0246691	0.024821287	0.0001	0.0249981	-3337.584824	-3337.584715	-3337.584812	-3337.5847	-3337.305426	-3336.997183	0.988219804	1	0.988058803	1	0.432356116	1	-3337.584715	-3337.5847	-3336.997183	-3336.997183	3	0
GALGAL_R13031	2300724	2316171	nonoutlier	0.020807015	4.2595	0.0207874	0.020819392	0.0001	0.0208886	0.020712047	0.0438395	0.0204835	-8558.507024	-8558.550834	-8558.322083	-8558.251823	-8551.235821	-8550.968473	1	1	0.707764608	1	0.464639227	1	-8558.507024	-8558.251823	-8550.968473	-8550.968473	3	0
GALGAL_R00567	2397003	2399481	nonoutlier	0.237198168	0.675054	0.237187	0.237268759	0.0001	0.237297	0.237198168	0.375942	0.237298	-1210.310192	-1210.310216	-1210.161657	-1210.161653	-1210.310237	-1210.161627	1	1	0.997743245	1	0.585630503	1	-1210.310192	-1210.161653	-1210.161627	-1210.161627	3	0
GALGAL_R13033	2419363	2420604	nonoutlier	0.034838403	0.0001	0.03483	0.034838403	6.30553	0.03483	0.034838403	0.0001	0.0348301	-1153.486546	-1153.486529	-1153.486616	-1153.486715	-1153.486418	-1153.486394	0.9953476	1	1	1	0.994472138	1	-1153.486529	-1153.486616	-1153.486394	-1153.486394	3	0
GALGAL_R12607	2453065	2494581	nonoutlier	0.039526755	0.0001	0.0398687	0.039476334	11.8017	0.0394264	0.039638668	0.0001	0.0402318	-6446.559815	-6446.025229	-6446.654145	-6446.773701	-6444.338683	-6443.18004	0.301132546	1	1	1	0.127943083	1	-6446.025229	-6446.654145	-6443.18004	-6443.18004	3	0
GALGAL_R13039	2510686	2517085	nonoutlier	0.194009183	0.0900151	0.194566	0.194054861	336.481	0.193534	0.195091621	0.0001	0.196905	-7852.182018	-7852.03697	-7853.361108	-7853.039541	-7852.552601	-7850.525365	0.590159018	1	0.422578204	1	0.044054494	1	-7852.03697	-7853.039541	-7850.525365	-7850.525365	3	0
GALGAL_R00572	2769755	2802507	nonoutlier	0.072961373	0.18358	0.0723407	0.07365224	0.0346743	0.0736292	0.072670276	0.342204	0.0718281	-4304.733533	-4304.498658	-4310.148864	-4310.148841	-4304.791686	-4304.245075	0.493102203	1	0.994588525	1	0.295758419	1	-4304.498658	-4310.148841	-4304.245075	-4304.245075	3	0
GALGAL_R13040	2813346	2818756	nonoutlier	0.306315237	0.0001	0.30634	0.306386702	21.1337	0.306339	0.306096207	0.130083	0.307326	-5523.111786	-5523.11158	-5523.107364	-5523.111812	-5521.128022	-5520.961507	0.983805824	1	1	1	0.563880338	1	-5523.11158	-5523.107364	-5520.961507	-5520.961507	3	0
GALGAL_R12932	2980860	2981711	nonoutlier	0.062410193	12.2764	0.0623861	0.062410193	1.99967	0.0623862	0.062620239	0.0001	0.0629457	-2344.519691	-2344.519663	-2344.519685	-2344.519716	-2344.171537	-2343.972275	0.994029234	1	1	1	0.527852511	1	-2344.519663	-2344.519685	-2343.972275	-2343.972275	3	0
GALGAL_R00166	2989458	2990579	nonoutlier	0.273698646	15.2919	0.273686	0.273698646	0.0001	0.275089	0.272893459	999	0.272045	-5974.793147	-5974.79347	-5974.792211	-5974.43256	-5973.904963	-5973.320841	1	1	0.396372961	1	0.279762345	1	-5974.793147	-5974.43256	-5973.320841	-5973.320841	3	1
GALGAL_R00167	3309689	3364267	nonoutlier	0.081509888	0.0001	0.081724	0.081377858	0.11714	0.0812903	0.081333233	74.3909	0.0810379	-21129.60696	-21129.1666	-21127.51704	-21127.48497	-21123.22326	-21127.16822	0.348000722	1	0.800083517	1	1	1	-21129.1666	-21127.48497	-21123.22326	-21123.22326	3	1
GALGAL_R12812	3435789	3441494	nonoutlier	0.116281572	0.0001	0.116292	0.116281572	5.56513	0.116292	0.116281572	999	0.115126	-1963.975709	-1963.975625	-1963.975726	-1963.975922	-1963.975529	-1963.662287	0.989658524	1	1	1	0.428647946	1	-1963.975625	-1963.975726	-1963.662287	-1963.662287	3	1
GALGAL_R00465	3975897	3991748	nonoutlier	0.053193762	0.0001	0.0532013	0.053193762	0.0001	0.0532013	0.053193762	0.0001	0.0532034	-2648.958492	-2648.958475	-2648.958493	-2648.958585	-2648.958403	-2648.958371	0.9953476	1	1	1	0.993616992	1	-2648.958475	-2648.958493	-2648.958371	-2648.958371	3	0
GALGAL_R12612	4050352	4058459	nonoutlier	0.257695737	0.0001	0.257708	0.257695737	0.0001	0.257707	0.257695737	0.0001	0.257708	-1784.171597	-1784.171524	-1784.171682	-1784.171667	-1784.171461	-1784.171295	0.990359359	1	0.995629828	1	0.985462656	1	-1784.171524	-1784.171667	-1784.171295	-1784.171295	3	0
GALGAL_R00461	4060228	4071598	nonoutlier	0.129946293	0.922826	0.129935	0.129946293	999	0.1289	0.130284087	0.0001	0.131376	-3046.114928	-3046.114994	-3046.114644	-3046.019346	-3045.628566	-3045.104967	1	1	0.662421034	1	0.306153296	1	-3046.114928	-3046.019346	-3045.104967	-3045.104967	3	0
GALGAL_R13112	4080654	4082673	nonoutlier	0.089601438	5.16894	0.0895513	0.089601438	5.24103	0.0895515	0.089762834	0.0001	0.0914	-1222.185815	-1222.185908	-1222.185917	-1222.185916	-1221.351919	-1220.960834	1	1	0.998871621	1	0.376478297	1	-1222.185815	-1222.185916	-1220.960834	-1220.960834	3	0
GALGAL_R00637	4127555	4132646	nonoutlier	0.104697574	0.0001	0.104726	0.104697574	0.0001	0.104726	0.104842675	0.0001	0.105917	-2014.173283	-2014.173214	-2014.17346	-2014.173443	-2013.000214	-2012.512372	0.990627194	1	0.9953476	1	0.323266685	1	-2014.173214	-2014.173443	-2012.512372	-2012.512372	3	0
GALGAL_R12838	4155577	4158366	nonoutlier	0.072126331	8.6676	0.0719027	0.071883464	0.0001	0.0719029	0.072126331	0.0001	0.0719029	-1050.7494	-1050.841282	-1050.84115	-1050.841125	-1050.749385	-1050.841202	1	1	0.994358151	1	1	1	-1050.7494	-1050.841125	-1050.749385	-1050.749385	3	0
GALGAL_R00456	4206245	4209908	nonoutlier	0.049520114	6.14911	0.0495301	0.049537817	0.0001	0.0496911	0.050074854	0.0001	0.0505442	-3131.643052	-3131.643098	-3131.461716	-3131.406517	-3129.139328	-3128.960465	1	1	0.739691473	1	0.549771877	1	-3131.643052	-3131.406517	-3128.960465	-3128.960465	3	0
GALGAL_R12926	4223954	4237883	nonoutlier	0.188557554	14.191	0.188581	0.188557554	5.48248	0.18858	0.18998088	0.0001	0.192081	-2301.623638	-2301.623707	-2301.623689	-2301.623706	-2297.476472	-2296.792469	1	1	1	1	0.242154776	1	-2301.623638	-2301.623689	-2296.792469	-2296.792469	3	0
GALGAL_R00169	4288961	4291079	nonoutlier	0.37924904	8.28464	0.379247	0.37924904	93.1298	0.379245	0.373020944	999	0.366819	-2292.712856	-2292.71296	-2292.712782	-2292.712728	-2286.288303	-2285.024883	1	1	0.99170829	1	0.111924157	1	-2292.712856	-2292.712728	-2285.024883	-2285.024883	3	1
GALGAL_R00170	4311810	4322232	nonoutlier	0.172693198	7.44887	0.172709	0.172693198	11.6108	0.17271	0.172693198	28.813	0.17271	-5718.047678	-5718.047845	-5718.047799	-5718.047876	-5718.047526	-5718.047331	1	1	1	1	0.984244067	1	-5718.047678	-5718.047799	-5718.047331	-5718.047331	3	1
GALGAL_R00409	4330096	4331251	nonoutlier	0.248364663	0.0001	0.250073	0.248364663	6.6299	0.24835	0.248758278	0.0001	0.250927	-2568.380218	-2568.150956	-2568.380827	-2568.380812	-2568.346828	-2567.985163	0.498314593	1	0.995629828	1	0.395053776	1	-2568.150956	-2568.380812	-2567.985163	-2567.985163	3	0
GALGAL_R12885	4354328	4383564	nonoutlier	0.119427148	0.0001	0.119446	0.119757863	0.0001	0.120343	0.119105615	0.169532	0.118715	-8152.016961	-8152.016104	-8151.569159	-8150.877482	-8146.141602	-8146.076305	0.966976628	1	0.239530664	1	0.717816953	1	-8152.016104	-8150.877482	-8146.076305	-8146.076305	3	0
GALGAL_R12893	5063429	5091879	nonoutlier	0.08157813	0.0001	0.0822938	0.081295276	3.1221	0.0812511	0.081569309	11.4972	0.0812521	-12391.35775	-12390.04528	-12392.86038	-12393.23688	-12388.93985	-12393.23737	0.105196216	1	1	1	1	1	-12390.04528	-12392.86038	-12388.93985	-12388.93985	3	1
GALGAL_R12894	5131593	5137836	nonoutlier	0.090394854	0.0001	0.0911242	0.090155326	0.0001	0.0903318	0.089563777	999	0.0890354	-7168.951059	-7167.897614	-7170.032666	-7169.717824	-7168.842029	-7167.426425	0.146637064	1	0.427471248	1	0.092448796	1	-7167.897614	-7169.717824	-7167.426425	-7167.426425	3	1
GALGAL_R00420	5156799	5160898	nonoutlier	0.119453249	0.0001	0.119732	0.120358355	0.0001	0.12115	0.120530695	0.0001	0.12263	-2574.017567	-2573.947284	-2572.914269	-2572.42058	-2573.062234	-2571.932957	0.707718979	1	0.32038406	1	0.132878083	1	-2573.947284	-2572.42058	-2571.932957	-2571.932957	3	0
GALGAL_R12901	6927848	6947223	nonoutlier	0.028030428	9.73495	0.0280512	0.028076859	0.0001	0.0281248	0.028072209	0.0001	0.0281474	-9463.990654	-9463.994199	-9461.884873	-9461.809608	-9461.483158	-9461.374038	1	1	0.698029385	1	0.640384235	1	-9463.990654	-9461.809608	-9461.374038	-9461.374038	3	0
GALGAL_R00174	8556599	8595423	nonoutlier	0.263774777	0.0001	0.264526	0.263920847	0.0001	0.265502	0.263251696	0.635205	0.262667	-9414.555553	-9414.13379	-9413.630162	-9412.959418	-9412.855963	-9412.716649	0.358390276	1	0.246771727	1	0.597601887	1	-9414.13379	-9412.959418	-9412.716649	-9412.716649	3	0
GALGAL_R12907	8720844	8821984	nonoutlier	0.145252066	0.141734	0.14529	0.145032719	0.0001	0.145041	0.142712851	999	0.140163	-3730.66835	-3730.668102	-3734.734928	-3734.734775	-3731.097005	-3728.682447	0.982231736	1	0.986043432	1	0.027982975	1	-3730.668102	-3734.734775	-3728.682447	-3728.682447	3	1
GALGAL_R00523	9496875	9500468	nonoutlier	0.204116176	0.0001	0.205554	0.203481462	0.0001	0.203466	0.204923409	0.0001	0.209021	-4224.150077	-4223.645355	-4224.392145	-4224.391869	-4221.681171	-4218.85437	0.315036076	1	0.981255682	1	0.017419555	1	-4223.645355	-4224.391869	-4218.85437	-4218.85437	3	0
GALGAL_R00515	9509009	9510214	nonoutlier	0.113145473	0.050693	0.115659	0.111803847	0.0001	0.111805	0.110601142	999	0.10901	-1504.918148	-1504.788428	-1505.814515	-1505.814497	-1503.685251	-1502.631969	0.610505144	1	0.995212721	1	0.146668314	1	-1504.788428	-1505.814497	-1502.631969	-1502.631969	3	1
GALGAL_R00546	10486068	10487015	nonoutlier	0.02068341	6.0671	0.0206631	0.02068341	0.0001	0.0206634	0.020740741	0.0001	0.0208339	-2398.323248	-2398.323404	-2398.323648	-2398.323628	-2397.901523	-2397.742564	1	1	0.994953769	1	0.572861545	1	-2398.323248	-2398.323628	-2397.742564	-2397.742564	3	0
GALGAL_R13007	10625196	10647169	nonoutlier	0.01409067	0.0001	0.0142603	0.013970843	0.0001	0.0140018	0.014155091	0.0001	0.0143678	-3438.318044	-3438.182927	-3440.645143	-3440.645106	-3436.623886	-3436.444858	0.603174846	1	0.993136422	1	0.549587871	1	-3438.182927	-3440.645106	-3436.444858	-3436.444858	3	0
GALGAL_R00179	10725126	10781232	nonoutlier	0.034538865	0.0001	0.0347978	0.03437615	2.64741	0.0344077	0.034447149	0.0001	0.0346549	-4176.989826	-4176.747315	-4177.765025	-4177.766181	-4176.722993	-4176.525516	0.48615632	1	1	1	0.529706796	1	-4176.747315	-4177.765025	-4176.525516	-4176.525516	3	0
GALGAL_R13010	10889983	10894677	nonoutlier	0.171834733	999	0.171348	0.172012631	19.0947	0.171993	0.171929533	999	0.171029	-6494.670005	-6494.594543	-6494.746224	-6494.746881	-6494.743626	-6494.40748	0.69765391	1	1	1	0.412253651	1	-6494.594543	-6494.746224	-6494.40748	-6494.40748	3	1
GALGAL_R13012	10908611	10909855	nonoutlier	0.109452506	9.20028	0.109361	0.109366315	10.0588	0.109361	0.108611974	0.0924151	0.108789	-3121.210173	-3121.378184	-3121.378345	-3121.378186	-3118.714966	-3118.708446	1	1	0.985772434	1	0.909084944	1	-3121.210173	-3121.378186	-3118.708446	-3118.708446	3	0
GALGAL_R12781	10942183	10947658	nonoutlier	0.320955475	0.0929727	0.324301	0.320266325	0.0001	0.325069	0.322840016	0.0001	0.329151	-3543.60589	-3543.353747	-3544.139026	-3543.709765	-3543.15974	-3541.415585	0.47762292	1	0.35415263	1	0.061803648	1	-3543.353747	-3543.709765	-3541.415585	-3541.415585	3	0
GALGAL_R12620	10982547	10991510	nonoutlier	0.082123074	30.8913	0.0821314	0.08217516	0.0001	0.0824892	0.082336694	0.0001	0.082736	-6732.271912	-6732.272426	-6732.24401	-6731.978239	-6731.407159	-6731.1304	1	1	0.465959291	1	0.456883794	1	-6732.271912	-6731.978239	-6731.1304	-6731.1304	3	0
GALGAL_R00369	11120487	11123410	nonoutlier	0.082518054	0.0001	0.0826979	0.082473385	5.18973	0.0824632	0.082420577	999	0.0816532	-5733.436766	-5733.335151	-5733.461061	-5733.461396	-5733.430596	-5732.441189	0.652126218	1	1	1	0.159515405	1	-5733.335151	-5733.461061	-5732.441189	-5732.441189	3	1
GALGAL_R12780	11232577	11238789	nonoutlier	0.12110229	0.104578	0.121085	0.121109257	0.0001	0.121085	0.121716996	0.0001	0.122725	-1641.572917	-1641.57291	-1641.572997	-1641.572954	-1641.183841	-1640.950052	0.997014596	1	0.992600829	1	0.494103517	1	-1641.57291	-1641.572954	-1640.950052	-1640.950052	3	0
GALGAL_R12855	11277713	11285383	nonoutlier	0.18669731	0.0001	0.187	0.1866102	9.84365	0.186616	0.187800672	0.0001	0.189708	-5927.970073	-5927.776308	-5928.008148	-5928.008274	-5926.291624	-5924.953013	0.533600604	1	1	1	0.101793161	1	-5927.776308	-5928.008148	-5924.953013	-5924.953013	3	0
GALGAL_R00529	11292992	11295602	nonoutlier	0.115056001	0.0001	0.115041	0.115056001	7.03379	0.115041	0.114087126	999	0.112993	-6546.465901	-6546.465633	-6546.465763	-6546.466843	-6541.227306	-6539.776921	0.981529287	1	1	1	0.08853725	1	-6546.465633	-6546.465763	-6539.776921	-6539.776921	3	1
GALGAL_R12992	11298911	11301004	nonoutlier	0.468249616	7.31904	0.468271	0.468249616	74.3413	0.468273	0.468249616	0.0001	0.468272	-2546.125636	-2546.125705	-2546.125563	-2546.125521	-2546.125584	-2546.125376	1	1	0.99268737	1	0.983727412	1	-2546.125636	-2546.125521	-2546.125376	-2546.125376	3	0
GALGAL_R13125	11519768	11519932	nonoutlier	0.583253558	0.251949	0.583229	0.583253558	0.753538	0.583232	0.583253558	115.22	0.583227	-1003.760037	-1003.760032	-1003.760092	-1003.760093	-1003.760052	-1003.760013	0.997476872	1	1	1	0.992953366	1	-1003.760032	-1003.760092	-1003.760013	-1003.760013	3	1
GALGAL_R00184	11768585	11826332	nonoutlier	0.015003126	0.0001	0.0149887	0.015124462	36.7373	0.0149888	0.014066896	0.402753	0.0131256	-3767.113438	-3767.113408	-3765.893142	-3767.114061	-3762.861298	-3761.141063	0.993819675	1	1	1	0.063617593	1	-3767.113408	-3765.893142	-3761.141063	-3761.141063	3	0
